address,price,lat,lon
495 Essex Ave,40000,42.623297,-70.730711
145 Pleasant St #A103,205000,42.348073,-71.56115
21 N Bennet St #3J,1595000,42.365373,-71.054281
25 Mitchell Rd,660000,42.414135,-71.543658
341 K St #2,915000,42.331931,-71.037304
817 E Broadway,2150000,42.335676,-71.032421
326 K St,1150000,42.332489,-71.037199
109 Homer Ave,1,42.259454,-71.460505
4 Irving St,795000,42.474101,-71.099208
184 Whitford Cir,500000,42.079275,-70.689826
189 Hart St,830000,42.575516,-70.815973
48 Crystal Cove Ave #1,515000,42.369249,-70.96938
198 Main St #198,330000,42.429823,-71.464147
70 Washington Sq #2,425000,42.525139,-70.889132
21 6th Ave,600000,42.212696,-70.73648
231 Parks St,650000,42.011752,-70.717819
24 Brown St,735000,42.45008,-71.063891
447 Marlborough St #1,1380000,42.349842,-71.090344
2045 Massachusetts Ave,1600000,42.449147,-71.237402
574 Highland St,558000,42.084523,-71.118882
4 Veterans Ln,650000,42.48248,-71.082835
257 Goldsmith St,875000,42.533722,-71.463718
16 Boylston St,580000,42.120615,-71.090754
131 Sewall Ave #47,581500,42.341837,-71.114924
274 Central St #274,335000,42.138554,-71.506809
1809 Windsor Dr #1809,335000,42.331469,-71.437544
3531 Washington St #218,562000,42.305119,-71.108818
130 Renfrew St,1785000,42.416907,-71.186577
41 Richardson St #41,495000,42.470086,-71.152441
23 Gannett Rd,700000,42.262552,-70.97905
20-30 Daniels St #205,340000,42.429181,-71.053832
10 Village Green Ln #19,252500,42.281232,-71.391637
206 Tall Oaks Dr #L,325000,42.186982,-70.941016
18 Marathon St,1550000,42.405617,-71.140299
45 Humphreys St,850000,42.319055,-71.067057
47 Humphreys St,850000,42.319107,-71.067166
47 Woodman St,770000,42.461886,-70.971145
216 Summit Ave #C3,1300000,42.343137,-71.136235
117 Russell Rd,940000,42.361943,-71.228096
107-109 Willow St,800000,42.289674,-71.153633
1600 Beacon St #412,900000,42.33987,-71.133904
337 Edgell Rd,750000,42.310236,-71.43763
8 Riverview Ave,55000,42.464727,-70.999535
9 Barker Square Dr #9,449000,42.086005,-70.792356
23 Azalea Dr,750000,42.15555,-71.448109
13 Algonquin Dr,670000,42.502105,-71.211717
102 Winnisimmet St,900000,42.388718,-71.039644
106 Winnisimmet St,98000,42.388751,-71.039621
9 W School St,13600000,42.37626,-71.066099
84 Lexington St #84,690000,42.385509,-71.190274
52-54 Beaver St,1436500,42.521802,-70.913059
10 Sherwood Rd,785200,42.295125,-71.378208
103 Purchase St,381000,42.157365,-71.524324
82 Montebello Rd,1215000,42.31177,-71.099748
23 Addison St,525000,42.615391,-70.667381
37 Florence St #3,535000,42.38347,-71.082973
17 Cottage Ave,700000,42.368837,-70.968183
27 Christopher Rd,510000,42.163443,-71.472757
5 W Dane St,3700000,42.552165,-70.879182
391 Elliott St,535000,42.554982,-70.89978
42 Fulbright St,3000000,42.403567,-71.097933
9 Park Ave #107,275000,42.267991,-70.85339
27 Lithgow St,900000,42.289612,-71.07021
274 Mount Auburn St #274,620000,42.3696,-71.172623
26 Hartwell Pl #26,450000,42.153721,-71.155248
9 Wales Ave,740000,42.171807,-71.047491
34 Rachel Rd,4862223,42.308828,-71.201626
18 Putnam St,630000,42.452412,-71.017553
5 Beacon St,585000,42.615052,-70.668862
766 King St,505000,42.059791,-71.4118
35 Battle Flagg Rd,2010000,42.48709,-71.304171
56 Brucewood Rd,1010000,42.468053,-71.434911
11 Lanes End #11,661000,42.271169,-71.383651
85 Rockingham Ave,845000,42.439885,-71.044355
74 Ridge Rd,400000,42.132505,-70.691457
23 Ridge Ave,195000,42.05304,-70.826454
1 Laurent Rd #3,330000,42.507486,-70.901687
4-6 Mulvey St,950000,42.279236,-71.096673
25 Custer St #106,439000,42.307253,-71.117238
85 Baxter St,1,42.45618,-71.077103
192 Davis St,1499000,42.276582,-71.012163
715 Quincy Shore Dr,1499000,42.277612,-71.012511
7-9 Elm Ave,1100000,42.266818,-71.01411
33 W Union St,975000,42.254767,-71.468152
20-A Maple St,1,42.436496,-71.45372
92 Breakneck Hill Rd,1063500,42.282255,-71.517127
52 Stacey Cir,1275000,42.44865,-71.410034
28 Hathaway Cir,800000,42.415003,-71.189137
60 Beach Ave,260000,42.474935,-70.925611
27 Lumber St,3000000,42.205525,-71.540127
10 Fiske St,420000,42.202157,-71.415609
500 Atlantic Ave #15Q,488000,42.353653,-71.053436
12 Woodland St #46,233500,42.414991,-71.054742
36 Harriette St N,415000,42.195246,-71.05796
36 Harriette St N,415000,42.195246,-71.05796
36 Copperwood Dr #36,485000,42.138016,-71.132214
140 Parkside Ave,670000,42.21965,-71.013704
53 Independence Rd,3820000,42.460321,-71.334512
45 Lakeside Ave #21,375000,42.341269,-71.571974
20 Kimball Rd,400000,42.493696,-71.156511
154 Mutton Ln,525000,42.199352,-70.925466
7 Sheehan Way,820000,42.047005,-71.285399
18 Mace Pl,590000,42.463715,-70.932743
21 Wachusett Dr,1300000,42.437024,-71.237061
183 Powder House Blvd,1190000,42.406211,-71.127027
3920 Mystic Valley Pkwy #710,520000,42.404209,-71.086554
200 Falls Blvd #E202,485500,42.238324,-70.985359
30 Denmark Ln #30,730000,42.279756,-71.238699
21 Erie St,499000,42.469667,-70.925612
12 Ashton St,750000,42.288346,-71.088797
924 Main St #26,310000,42.50987,-71.161393
110 Trotter Rd #2308,520000,42.154088,-70.951976
819 Hancock St,600000,42.261787,-71.011371
108 Morton St,1300000,42.338773,-71.200858
13 Smith Rd,780000,42.655138,-70.606639
50 Sachem St,451000,42.459367,-70.938377
4 Maurice St,680000,42.437315,-71.086023
258 Park St,1225000,42.281437,-71.149327
133 Seaport Blvd #2015,1299000,42.350971,-71.043923
133 Seaport Blvd #PH3B,5695000,42.350971,-71.043923
414 E 3rd St,1800000,42.336443,-71.043412
576 Washington St #B,1700000,42.295479,-71.293278
576 Washington St #C,1700000,42.295479,-71.293278
7 Lauriat Pl,1252000,42.417612,-71.103408
285 Court St,635000,42.240741,-71.179867
16 Saunders St,420000,42.528997,-70.890956
9 Rosanna Dr,530000,42.044732,-70.780712
75-83 Cambridge Pkwy #E804,30580,42.365352,-71.075776
144 Pleasant St #144,910000,42.366195,-71.191637
49 Cedar St,1400000,42.15327,-71.510271
267 Lowell St,557000,42.532701,-70.946698
115-B S Main St,588500,42.128628,-71.518616
172 High St,811000,42.44981,-71.441524
386 Eastern Ave,775000,42.478097,-70.932378
15 Robinhood Rd,880000,42.29792,-71.374765
11 Nichols St #1,614000,42.578394,-70.95839
6 Greenwood Ln,950000,42.491341,-71.432737
17 Applecrest Rd,2700000,42.361301,-71.331276
44 Fairmount Ave,681500,42.4737,-70.997913
41 Menlo Ave,480000,42.47466,-70.986027
11 Springvale Ave,510000,42.408201,-71.031444
35 Chestnut St #35,380000,42.08152,-71.388007
6 Summer St,425000,42.52502,-70.927222
1 Bow St,1050000,42.32255,-71.26021
71 Malden St,865000,42.417593,-71.009764
1100 Governors Dr #18,270000,42.384545,-70.981899
276 Main St #1C,269000,42.476218,-71.45195
232 Old Colony Ave #202,182100,42.332324,-71.053661
5 Bald Hill Ln,1000000,42.559454,-70.993414
85 E India Row #35F,1900000,42.358311,-71.050532
85 E India Row #36E,2230000,42.357947,-71.050993
85 E India Row #36F,2230000,42.358311,-71.050532
92 Pine St,641500,42.18465,-70.932798
82 Danforth St,815000,42.077321,-70.666389
591-A Essex Ave,450000,42.62073,-70.72546
593-R Essex Ave,450000,42.626218,-70.745769
5 W Parish Ln,315000,42.617128,-70.709802
794 Dorchester Ave #2,441000,42.323661,-71.056827
21 Beacon St #8G,475000,42.358102,-71.062597
1105 East St,7000000,42.22582,-71.163861
1107 East St,7000000,42.225816,-71.163864
10 E Belcher Rd,15185000,42.060159,-71.231591
4 Spring Brook Rd,15185000,42.060605,-71.231359
8 Barbara Rd,760000,42.570364,-70.925626
129-151 North St,29550000,42.363567,-71.218652
83-87 Farwell St,29550000,42.364298,-71.216631
67 Saint Botolph St #3,1739000,42.345392,-71.080199
25 Duff St,1,42.380622,-71.193468
182 Cottage St #102,700000,42.369824,-71.03309
159 Main St #12A,400000,42.494193,-71.100489
4 Northey St #2,408000,42.526866,-70.891093
14 Moynihan Rd,645000,42.617685,-70.885625
10 Mccue Dr,815000,42.192777,-71.026563
12 Fayette St #3,325000,42.543976,-70.882455
25 Copeland St,677600,42.373827,-71.201353
45 Exchange St,590000,42.1987,-71.427869
339 Atlantic Ave,1077500,42.484354,-70.872121
64 Glendale St,475000,42.219529,-70.957915
62 Albertina St,425000,42.236178,-71.016903
66 Albertina St,650000,42.236122,-71.016967
44 Carroll St,719000,42.40149,-71.017225
409 Bryant St,719000,42.423633,-71.052099
611 Main St,4275795,42.453331,-71.137444
272 Albion St #7,180000,42.497688,-71.079717
9 Addison St,929000,42.626748,-70.771564
552 Brook St,615000,42.314264,-71.434595
470 E 3rd St #1,630000,42.336405,-71.040932
47 Memorial Dr,1800000,42.529,-70.879751
11 Daisy Ave,920000,42.45422,-71.008875
33 Holden Ave,600000,42.454184,-71.017885
90 Trotter Rd #3109,430100,42.153506,-70.9538
106 Stagecoach Rd,600000,42.021468,-70.729753
1 Leonard Rd #1,162000,42.510245,-71.513325
43 Draper Rd,1657000,42.374464,-71.339111
16 Perry St,462000,42.555685,-70.926629
161 Mount Blue St,750000,42.180105,-70.810266
196 Alder Rd,925000,42.191393,-71.233953
11 Troy Ln #11,690000,42.33584,-71.219631
417 Erin Rd #417,380000,42.134947,-71.139083
4 W Dexter Ave,423300,42.512082,-71.160925
341 Locust St,710000,42.597151,-70.938747
28 Ellsworth St,669420,42.438856,-71.092162
486-488 Market St,700000,42.124064,-70.902779
205 Independence Ave #238,350000,42.231983,-71.005829
121-127 Portland St #308,271459,42.363468,-71.060818
25 Oak Point Rd,635000,42.476849,-71.014185
341 Marrett Rd #7,1430000,42.435926,-71.23523
51 W Shore Rd,450000,42.141056,-71.019318
185 Taft Rd,698900,42.542529,-71.195849
5 Hillside Ave,500000,42.554713,-70.899764
180 Canal St,655000,42.07352,-70.655508
112 Purchase St,400000,42.157615,-71.524754
23 Flagg Rd,1070000,42.29675,-71.549524
182 Nahant Rd,950000,42.427966,-70.927712
151 Tremont St #25E,1615000,42.355397,-71.063003
1801 Ocean St #S31,260000,42.092838,-70.701198
17 Ledgewood Rd,670000,42.226854,-71.157304
122 W Concord St #1,2530000,42.34001,-71.077531
21 Anawan Ave,640000,42.45123,-71.016937
174 Edenfield Ave,1475000,42.376096,-71.191829
163 Green St,860000,42.522391,-71.095755
6 Davis Rd,1050000,42.286182,-71.517879
11 Webcowet Rd #11,1330000,42.418942,-71.146387
38 Pinehurst Rd,760000,42.134434,-70.715719
35 Blake Rd,551000,42.077709,-71.333212
20 Shady Ln,951000,42.280129,-71.214298
4 Admirals Ln #4,631500,42.495135,-70.917669
6 Old Colony Ln #3,205000,42.422145,-71.170595
14 Old Colony Ln #4,200000,42.422167,-71.170721
70 Bardin St,485000,42.10505,-70.831447
27-37 Chestnut St #208,1200000,42.374289,-71.058808
10 Adams St,535000,42.556996,-70.940873
79 Fitzpatrick St,725000,42.105558,-71.084905
14 Devine Rd,576000,42.178856,-71.032557
31 Lodgen Ct #2E,355000,42.427189,-71.042731
19 Lewis Farm Rd #19,320000,42.245976,-71.147978
2036 Ocean St,1,42.092448,-70.71193
211 Central St #A106,430000,42.195137,-71.198842
79-81 Winthrop St #1,475000,42.373383,-70.981714
52 Will Dr #83,325000,42.145706,-71.122752
52 Milton St,1225000,42.373082,-71.265642
58 Pine Crest Rd,1600000,42.329646,-71.205112
27 Winnepurkit Ave #A,340000,42.462995,-70.986391
71 Revere Beach Blvd #7,319000,42.406343,-70.991506
53 Carroll St,650000,42.400885,-71.014243
36 Stevens Dr,660000,42.15443,-70.987762
420 Mattakeesett St,479000,42.053226,-70.836881
165 River St,425000,42.271587,-71.077537
10 Linden Ave,560000,42.542225,-70.889068
17 Salem St #17,1220000,42.459954,-71.141174
43 Westchester Rd,1000000,42.304021,-71.127791
21 East St,650000,42.281847,-71.344841
52 Spencer Ave #3,549000,42.396804,-71.025445
90 Manomet Ave,480000,42.28595,-70.87254
21 Bayview St,400000,42.24362,-70.954311
2420 Beacon St #401,1800000,42.336164,-71.150366
7 Wampus Ave #15,185000,42.503713,-71.41937
320 Newbury St #102,444000,42.58755,-70.966
42 Wentworth St #1,470000,42.287874,-71.075358
1 Georgia Dr #1,870000,42.497512,-71.172147
12 Aztec Way,1200000,42.086412,-71.207031
43 Emanuel St,395000,42.419868,-71.000485
149 Bolivar St #C6,620000,42.151857,-71.142534
55 Omalley Rd,760000,42.339128,-71.528717
65 Washington St #207,315500,42.522885,-70.895938
500 Revere Beach Blvd #302,320000,42.429141,-70.979018
6 Chandler St,750000,42.527484,-70.9071
5 Tanglewood Dr,785000,42.119378,-71.420346
200 Essex St,655000,42.540608,-71.034984
23 Sullivan St #2,624000,42.378035,-71.066808
4 Saltonstall Pkwy #1,450000,42.512729,-70.892123
3 Jean Rd,470000,42.112136,-71.283831
24 Thornton Park,905000,42.374395,-70.979338
17 Glenwood Ave #D,644900,42.071153,-71.253101
326 Marshall St,1050000,42.011303,-70.67088
15 Riverwalk Ln #15,729000,42.161829,-71.216385
134-136 Union St,870000,42.16161,-71.210199
5 Rolling Ridge Rd,550000,42.093419,-71.425016
122 Dartmouth St,1,42.407724,-71.110648
11 Raven Ln #11,1050000,42.600039,-70.655396
4 S Pine St,550000,42.518345,-70.904863
57 Robbins Rd,750500,42.364102,-71.442082
260 Hillside Ave,750000,42.413786,-71.184733
50 Mystic St #1,814000,42.379851,-71.062613
99 Pearl St #13,814000,42.380433,-71.06273
11 Colonial Rd,670000,42.576399,-70.879112
87 Parkton Rd,1665000,42.322427,-71.114961
91 Parkton Rd,1815000,42.322383,-71.114953
589 Tremont St #2,636000,42.34316,-71.073157
91 Pleasant St #B9,264000,42.182923,-71.300999
941 Walnut St,1565000,42.3292,-71.20664
8 Lenox Dr,950000,42.120621,-71.388431
4-1/2 Arlington St #3,5870000,42.355002,-71.072296
894-896 Boston Post Rd E,8000000,42.35057,-71.495867
16 Charles St,775000,42.564126,-70.942051
849 Boston Post Rd E #6F,425000,42.349422,-71.505894
14 Cedarcrest Rd,610000,42.573562,-71.163865
66 Gates St #3,915000,42.33181,-71.048206
50 Water St #36,400000,42.421214,-71.105123
8 Hardy Ln,900000,42.656413,-70.778199
68 Livoli Ave,80000,42.17057,-71.004517
707 Pond St,505000,42.114093,-71.42977
2 Ocean Ave #2I,265000,42.575959,-70.71106
91 Newburg St,644500,42.28389,-71.140827
620 Grove St,785000,42.176533,-70.82816
10 Cedarwood Rd,730000,42.515443,-71.166534
68 Colony Rd,3800000,42.457384,-71.217481
344 S Franklin St,535000,42.14382,-71.00895
200 Colonial Dr #205,370000,42.671706,-70.849667
770 E 6th St,925000,42.3332,-71.030157
166 Morton St,610000,42.119432,-71.105219
42 Washington St,380000,42.073982,-71.404862
15 Nichols St,755000,42.463678,-70.931442
23 Sunset Dr,530000,42.55906,-70.906892
7-9 Sheridan St #1,702000,42.321717,-71.108953
8 Alpine St,1200000,42.42699,-71.181484
128 Clinton Rd,2300000,42.332539,-71.136781
95 Assabet Rd,645000,42.263092,-70.993646
72-74 Riverside St,770000,42.363065,-71.180725
85 E Brookline St #2,740000,42.336846,-71.069208
8 Lupine Rd,675000,42.559244,-70.910785
42 8th St #2512,740000,42.374011,-71.051866
41 West St #1,450000,42.258335,-71.117452
16 George Rd,360000,42.145606,-70.831177
55 Cedar St #1,725000,42.389811,-71.114082
8 Pierce St,861000,42.491668,-70.865835
20 Emerson Way #20,345000,42.083048,-71.428767
15 Oconnell Rd,930000,42.277809,-71.069146
18 Mason St,550000,42.247975,-71.12718
15 Maplewood Ave,675000,42.616257,-70.664417
62 Grove St,390000,42.621591,-70.668409
118 Washington St,458672,42.347714,-71.550665
5 Willow Ln,705000,42.084117,-71.336944
249 Huron Ave #3,4010,42.381444,-71.133311
28 Cedar St,485000,42.259024,-71.437863
14 Shoreside Rd,1075000,42.262671,-70.973779
7 Central St,857500,42.300982,-71.509238
18 Windy Hill Rd,1650000,42.262453,-70.832542
211 Sandy Valley Rd,1300000,42.237117,-71.190126
70 Endicott St #201,675000,42.178869,-71.217379
32 Grayson Rd,1320000,42.464136,-71.125453
59 Pine St,612500,42.082589,-71.285397
33 Freedom St,400000,42.139453,-71.537469
55 Jordan Ave,665000,42.495125,-71.083832
62 Roslin St,1300000,42.286778,-71.068482
90 Taunton St,13850000,42.063363,-71.325921
56 Sherwood St,650000,42.247307,-71.150062
7 Chase St,550000,42.129518,-71.451341
36 Cambridge Rd #35,525000,42.477169,-71.183412
24 Pickett St,710500,42.556831,-70.876434
1731 Beacon St #1203,1325000,42.337975,-71.140015
9 Walnut St,510000,42.019686,-71.488564
902 Plain St,670000,42.105976,-71.128722
276 N Harvard St,875000,42.360765,-71.129197
17-23 Riverdale St,181601288,42.362968,-71.132456
252 Western Ave,181601288,42.363382,-71.133086
254-R Western Ave,181601288,42.36319,-71.132399
256 Western Ave,181601288,42.363206,-71.132478
260 Western Ave,181601288,42.363237,-71.132637
270 Western Ave,181601288,42.363285,-71.13303
280 Western Ave,181601288,42.363303,-71.133423
292 Western Ave,181601288,42.363382,-71.133086
293-305 Western Ave,181601288,42.363325,-71.134919
507 Main St,1575000,42.158831,-71.241635
1060 Waltham St,5743243,42.414244,-71.232236
1111 Lexington St,5743243,42.412477,-71.233121
59 Allston St #1,850000,42.357643,-71.106445
125 Revere St #B,620000,42.156537,-71.14955
227 Billings St,765000,42.121169,-71.1619
17 Village Way #6,305000,42.280375,-71.390319
10 Edmund St #10,597500,42.444986,-71.052363
9 Medford St #701,933000,42.373717,-71.087579
64 Sohier Rd,680000,42.562773,-70.879291
36 Clark St,570000,42.494474,-70.929531
15-17 Hartford St,560000,42.178463,-71.209711
19 Doris Dr,425000,42.23661,-70.935272
70 Baker Rd,1,42.407017,-71.042186
9 Stone Ave,765000,42.470679,-71.081572
22 Ellsworth Rd,635000,42.527599,-70.937786
212 W Union St,460000,42.244874,-71.477944
56 Wheeler St,520000,42.43437,-71.027956
141 Hillside Rd,640000,42.089537,-71.396066
94-96 Francis St,1050000,42.407032,-71.041121
310 Maple Brook Rd #310,326000,42.07624,-71.455916
757 Webster St,2400000,42.281822,-71.229991
21 Philip Cir,938000,42.45297,-71.042485
7 Tuttle St,580000,42.453005,-71.018016
50 Boatswains Way #210,390000,42.390258,-71.048801
44 Allerton St,725000,42.477831,-70.954697
75-83 Cambridge Pkwy #E606,65689,42.365352,-71.075776
51 Lafayette St #205,540000,42.519204,-70.893231
31 Auburn Ct,534000,42.432256,-71.082472
70 Warren Ave #2-4,290000,42.402122,-71.029878
19 Bourbon St #88,382000,42.547948,-70.978705
34 Hamilton Rd #407,450000,42.40694,-71.148478
144 S Common St,550000,42.462856,-70.959553
14 Mitchell Rd,880000,42.545922,-71.043504
90 Clark St #90,781000,42.246882,-71.167497
1550 Worcester Rd #112,290000,42.29406,-71.464337
284 Cross St #A,1010000,42.465716,-71.139008
223 Main St #2,1000000,42.376277,-71.065448
21 Elm Ter,485000,42.222664,-71.000281
61 Pond St #61,629000,42.281805,-71.35217
34 Alpha Rd,800000,42.295896,-71.068523
14-16 Hamilton Rd,6275000,42.350246,-71.125854
124 Chestnut St,189398,42.411476,-71.047855
40 Alpine Row,1250000,42.083072,-71.395719
97 Blueberry Ln,845000,42.203813,-71.247828
500 Revere Beach Blvd #405,335000,42.429141,-70.979018
580 Washington St #6F,967500,42.353823,-71.062232
17 Old Farm Rd,1410000,42.480692,-71.16908
1000 Winthrop Ave #3,432000,42.393978,-70.98336
55 W Central St #1,490000,42.284727,-71.341827
65 Milliken Ave #19,215000,42.083296,-71.390821
69 Park Dr #5,437000,42.342611,-71.094941
108 Perry St,435000,42.195259,-70.933361
